input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,1.65,['y_lead_1'],0.4946342927088887,0,1,42,2185.044921875,10974.80859375,5.503927875077352,236032336.0,3667.4384765625,inf,0.2596299648284912,32214780.0,0.130446583032608,4603.27880859375,419.2930871248245
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2']",0.8962023683488558,0,2,42,937.0017700195312,5743.17041015625,5.691418000031263,434162976.0,3299.430908203125,inf,0.2376407384872436,28982204.0,0.1176459267735481,4079.380126953125,547.7137289580423
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,2,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2']",0.6253066497162061,0,2,42,2178.38916015625,10319.01171875,5.743381791049615,59668272.0,2349.97998046875,inf,0.2522064745426178,1720185.375,0.0980593189597129,2540.128662109375,369.91672895802185
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.0,[],0.0,0,0,46,278.9990234375,3374.908203125,5.556041709147394,89734160.0,2378.06884765625,0.2608155608177185,0.2180691957473755,20888956.0,0.084319993853569,2989.10302734375,534.4350620838813
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.0,"['y_lead_1', 'y_lead_2']",1.0,0,2,42,133.36697387695312,3552.856201171875,5.443934957962483,126365184.0,2533.504638671875,inf,0.2053596228361129,22254304.0,0.0903357192873954,3305.2763671875,517.8245802090969
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,3,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8020682332784379,0,3,42,1554.87255859375,7566.44873046875,5.6428112499415874,50674176.0,2014.7001953125,inf,0.2230262160301208,2212141.0,0.0820949003100395,2353.746826171875,365.45574154215865
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,1,M,12,0.4714285714285714,['y_lead_1'],0.8962023683488558,0,1,42,825.73486328125,4694.89208984375,5.463072125101462,25838838.0,1505.0399169921875,inf,0.1793136447668075,550844.625,0.0618548616766929,1505.0399169921875,435.6248172079213
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8020682332784379,0,2,42,1332.6636962890625,7084.89111328125,5.674312834162265,275245984.0,3795.009521484375,inf,0.2623930871486664,33335362.0,0.1353164613246917,4578.65283203125,439.2519038328901
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,1.414285714285714,['y_lead_1'],0.5542372130565049,0,1,42,2029.6563720703125,10067.5400390625,5.488616625079885,143979872.0,3419.7841796875,inf,0.2627372443675995,30039386.0,0.1216378062963485,4227.2958984375,351.2305117088836
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,2,M,12,0.0,"['y_lead_1', 'y_lead_2']",1.0,0,2,42,133.36697387695312,3552.856201171875,5.274717082967982,2312686.75,392.5813293457031,inf,0.0397881679236888,287369.53125,0.0163815263658761,398.05029296875,505.8981442500372
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.4714285714285714,['y_lead_1'],0.8962023683488558,0,1,42,825.73486328125,4694.89208984375,5.5069428330753,239831456.0,3352.309326171875,inf,0.2375956624746322,29446684.0,0.1192377880215644,4144.01318359375,431.8805718331132
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.9708630193516724,0,3,42,646.930908203125,4537.42578125,5.37457533297129,94970944.0,2560.26904296875,inf,0.2253471165895462,22489400.0,0.0914842337369918,3255.15234375,374.9851463751402
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,1,M,12,1.1785714285714286,['y_lead_1'],0.6253066497162061,0,1,42,1676.2144775390625,8357.7265625,5.665638792095706,42212440.0,1872.9864501953125,inf,0.203087568283081,685513.125,0.0769769176840782,1872.9864501953125,421.3682240000926
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.4946342927088887,0,2,42,3032.693115234375,13470.5537109375,5.751124042086303,149378832.0,3153.1240234375,inf,0.266506016254425,27697042.0,0.1124291345477104,4076.614013671875,337.00758287496865
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,3,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8962023683488558,0,3,42,1046.754638671875,5854.94921875,5.396734166890383,58690492.0,2019.334716796875,inf,0.1875035613775253,2217229.5,0.0822837352752685,2312.72265625,446.4982343330048
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,3,M,12,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.4946342927088887,0,3,42,3490.865966796875,14508.20703125,5.567550875013694,53733916.0,2451.450927734375,inf,0.2615061700344085,2691692.75,0.099891573190689,2819.38427734375,287.9192415419966
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.7086640441291663,0,3,42,2039.5106201171875,9363.4736328125,5.482595791108906,114530392.0,2996.39990234375,inf,0.265733540058136,26320376.0,0.107068195939064,3850.686767578125,349.3885151250288
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,1,M,12,0.7071428571428571,['y_lead_1'],0.8020682332784379,0,1,42,1206.851806640625,6161.45556640625,5.312644082820043,26699630.0,1732.9532470703125,inf,0.2091470956802368,634260.8125,0.0712217465043068,1732.9532470703125,303.0356590000447
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,3,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.5542372130565049,0,3,42,2963.643310546875,12539.4169921875,5.624083874979988,61474316.0,2494.093994140625,inf,0.2473520636558532,2738515.5,0.1016292124986648,2814.883544921875,330.1668433751911
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,2,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.4946342927088887,0,2,42,3032.693115234375,13470.5537109375,5.660421499982476,63602408.0,2386.406005859375,inf,0.255486249923706,1746849.5,0.099579319357872,2606.6376953125,339.98697416717187
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,3,M,12,0.0,[],0.0,0,0,42,,,,54742356.0,1560.025390625,0.1973887532949447,0.1838282942771911,1712907.875,0.0578799657523632,1797.660888671875,0.0573797500692307
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8020682332784379,0,3,42,1554.87255859375,7566.44873046875,5.599634125130251,316570528.0,3837.0830078125,inf,0.2661644220352173,33704936.0,0.137107715010643,4856.626953125,367.7921003750525
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,2,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2']",0.5542372130565049,0,2,42,2685.954833984375,11682.0126953125,5.655822166008875,53113720.0,2363.395263671875,inf,0.2527602016925812,1730005.375,0.0986191108822822,2524.656005859375,323.46158120804466
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.0,"['y_lead_1', 'y_lead_2', 'y_lead_3']",1.0,0,3,42,113.65001678466795,3892.9833984375,5.218126374995336,96789840.0,2444.653564453125,inf,0.2093453854322433,21473836.0,0.0873530432581901,3195.662841796875,500.738264542073
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,1,M,12,1.414285714285714,['y_lead_1'],0.5542372130565049,0,1,42,2029.6563720703125,10067.5400390625,5.441174749983475,51980980.0,2014.06982421875,inf,0.2158554941415786,737149.625,0.0827752277255058,2014.06982421875,354.25962179200724
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.4946342927088887,0,3,42,3490.865966796875,14508.20703125,5.498237832915038,148771920.0,3341.11328125,inf,0.295697957277298,29348342.0,0.1193856000900268,4381.30859375,289.31621487485245
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2']",0.9708630193516724,0,2,42,548.0420532226562,4426.03173828125,5.352304541040212,142625936.0,2639.390625,inf,0.2136467844247818,23184406.0,0.0941112264990806,3395.558349609375,537.3357294169255
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,2,M,12,0.0,[],0.0,0,0,42,,,,18643076.0,1340.463134765625,0.1891751736402511,0.1789448857307434,981219.0,0.0503139421343803,1446.1417236328125,0.0356338750571012
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,1,M,12,1.65,['y_lead_1'],0.4946342927088887,0,1,42,2185.044921875,10974.80859375,5.432777042035013,45349668.0,1993.74365234375,inf,0.2126680314540863,729710.25,0.0819398537278175,1993.74365234375,414.6028744999785
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,3,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6253066497162061,0,3,42,2550.08447265625,10813.7109375,5.490396999986842,58482108.0,2433.032470703125,inf,0.2507039606571197,2671469.5,0.0991410613059997,2792.000732421875,291.8298495421186
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2']",0.7086640441291663,0,2,42,1872.924560546875,8683.4814453125,5.442368583055213,121552952.0,3023.917236328125,inf,0.2669949829578399,26562092.0,0.1078220903873443,3936.398193359375,330.06421179207973
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,15,24,M,12,1.1785714285714286,['y_lead_1'],0.6253066497162061,0,1,42,1676.2144775390625,8357.7265625,5.531178624834865,115735592.0,3046.433837890625,inf,0.2448200434446334,26759874.0,0.1083581522107124,3804.6728515625,414.891210042173
