input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,batches_per_epoch,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,2,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2']",0.9708630193516724,0,2,42,1536.81591796875,4175.67529296875,4.647223083069548,21672694.0,1217.22412109375,inf,0.1712152957916259,871532.3125,0.0516109839081764,1309.2872314453125,204.17047066707164
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,2,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2']",0.8962023683488558,0,2,42,2568.38134765625,6584.7734375,4.452577000018209,7836439.5,1027.310546875,inf,0.1737184524536132,735554.375,0.0435585491359233,1124.4990234375,169.30094237509184
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.0,['y_lead_1'],1.0,0,1,42,389.7816162109375,3826.061767578125,3.64945812500082,59247540.0,2036.598388671875,inf,0.1880800873041153,17547330.0,0.0719486474990844,2549.725830078125,312.50395908299834
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6253066497162061,0,3,42,6169.8408203125,11468.7900390625,4.202898666961119,269296192.0,2898.380859375,inf,0.2365546375513076,24833328.0,0.1041559427976608,3486.310546875,160.26194662507623
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,1,M,12,0.0,['y_lead_1'],1.0,0,1,42,389.7816162109375,3826.061767578125,4.44079566700384,248418.1875,186.6640625,inf,0.0326466001570224,67012.40625,0.0076569896191358,186.6640625,321.1658062499482
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.7071428571428571,['y_lead_1'],0.8020682332784379,0,1,42,2940.468505859375,6284.46337890625,3.9934905420523137,73275912.0,2053.51171875,inf,0.2061620056629181,17693058.0,0.0725461617112159,2549.70263671875,141.34322058293037
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.0,[],0.0,0,0,45,744.2674560546875,3549.095947265625,3.6891233338974416,56840008.0,2215.338134765625,inf,0.2102153897285461,19140520.0,0.0783751681447029,2655.774169921875,134.67627150006592
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,1.65,['y_lead_1'],0.4946342927088887,0,1,42,5688.0166015625,11667.7373046875,3.920829958980903,154681648.0,2117.817138671875,inf,0.2113330364227295,18247112.0,0.0748179405927658,2646.889404296875,149.61699666711502
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2']",0.8962023683488558,0,2,42,2568.38134765625,6584.7734375,3.742128875106573,59941232.0,1876.063232421875,inf,0.2022973746061325,16119136.0,0.0672914981842041,2383.37353515625,157.1534876669757
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,2,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2']",0.6253066497162061,0,2,42,5490.53125,10587.3359375,3.9989757500588894,146572176.0,2022.8173828125,inf,0.2037008553743362,1448337.25,0.0857686027884483,2123.81640625,158.63469395786524
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.0,[],0.0,0,0,46,746.0224609375,4648.93017578125,3.536759458016604,47203176.0,1780.399169921875,inf,0.1936284452676773,15382650.0,0.0629877224564552,2217.459716796875,131.89914479199797
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.0,"['y_lead_1', 'y_lead_2']",1.0,0,2,42,316.65972900390625,2631.090087890625,3.6412953338585794,131665696.0,1915.3677978515625,inf,0.1775498837232589,16456840.0,0.0687012895941734,2487.63232421875,326.05987270898186
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,3,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8020682332784379,0,3,42,3913.344970703125,7682.904296875,3.98291283310391,82654648.0,1697.9031982421875,inf,0.1887449771165847,1818454.375,0.0699700340628624,1863.688720703125,170.80729962489568
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,1,M,12,0.4714285714285714,['y_lead_1'],0.8962023683488558,0,1,42,2092.347900390625,5743.02978515625,4.308092375053093,13399782.0,1049.7501220703125,inf,0.1621278226375579,376860.3125,0.0430609136819839,1049.7501220703125,183.45333887496963
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8020682332784379,0,2,42,3476.541748046875,7045.43505859375,3.847793000051752,192714944.0,2303.87109375,inf,0.2111062407493591,19794862.0,0.0826363116502761,2812.99609375,173.26800733385608
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,1.414285714285714,['y_lead_1'],0.5542372130565049,0,1,42,5010.46923828125,10743.3125,3.961028375197202,118645064.0,1975.4385986328125,inf,0.2048129737377166,17020380.0,0.0697880163788795,2497.804931640625,151.26878887508065
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,2,M,12,0.0,"['y_lead_1', 'y_lead_2']",1.0,0,2,42,316.65972900390625,2631.090087890625,4.382560207974166,1247962.5,261.7293395996094,inf,0.0383505932986736,187398.203125,0.0110974721610546,293.1809997558594,337.2370978330728
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.4714285714285714,['y_lead_1'],0.8962023683488558,0,1,42,2092.347900390625,5743.02978515625,3.787478040903807,98519800.0,2949.40576171875,inf,0.2342624068260193,25412080.0,0.1041961833834648,3506.840087890625,175.79559174994938
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.9708630193516724,0,3,42,1671.12744140625,4731.12060546875,4.631227040896192,86195368.0,2318.45263671875,inf,0.2182861417531967,19864502.0,0.0833157002925872,2816.067138671875,181.940896875225
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,1,M,12,1.1785714285714286,['y_lead_1'],0.6253066497162061,0,1,42,4173.6875,9751.470703125,4.023937416030094,27993014.0,1115.204345703125,inf,0.1660594940185547,400358.40625,0.0457458607852458,1115.204345703125,175.6176462501753
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.4946342927088887,0,2,42,7397.98583984375,13761.0556640625,4.009963833028451,175806624.0,2605.15087890625,inf,0.2286102175712585,22383456.0,0.0934427455067634,3130.512451171875,177.57447429094464
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,3,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8962023683488558,0,3,42,2662.7548828125,5921.86083984375,5.139424792025238,21151838.0,1433.302734375,inf,0.1979582756757736,1535067.25,0.0590659342706203,1604.1539306640625,244.3427473339252
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,3,M,12,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.4946342927088887,0,3,42,8415.978515625,15742.1328125,4.4677280420437455,257363600.0,2571.820068359375,inf,0.2377809733152389,2754419.25,0.1059838607907295,2828.9052734375,158.76648608292453
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.7086640441291663,0,3,42,4972.5244140625,9787.8017578125,3.806392832892016,254052832.0,2622.49462890625,inf,0.2277950942516327,22469534.0,0.0942417234182357,3235.89501953125,184.38521020812917
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,1,M,12,0.7071428571428571,['y_lead_1'],0.8020682332784379,0,1,42,2940.468505859375,6284.46337890625,3.643561457982287,8951483.0,1042.00732421875,inf,0.1720971167087555,374080.65625,0.0427433066070079,1042.00732421875,146.4752538339235
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,3,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.5542372130565049,0,3,42,7286.673828125,13345.625,4.059632666874677,260334912.0,2565.440673828125,inf,0.2328705489635467,2747587.0,0.105720967054367,2804.443603515625,158.95958891697228
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,2,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.4946342927088887,0,2,42,7397.98583984375,13761.0556640625,3.798719957936555,75857240.0,1958.400634765625,inf,0.2211169004440307,1402214.875,0.0830373018980026,2079.302001953125,166.40462620789185
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,3,M,12,0.0,[],0.0,0,0,42,,,,60305524.0,1502.7376708984375,0.1958075910806656,0.177609845995903,1622956.875,0.0557514131069183,1752.9127197265625,0.0248399171978235
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8020682332784379,0,3,42,3913.344970703125,7682.904296875,4.93916912493296,284615360.0,2550.6953125,inf,0.2128998339176178,21854356.0,0.0916615426540374,3094.591064453125,198.431787249865
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,2,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2']",0.5542372130565049,0,2,42,6466.22607421875,12129.5625,4.980479708174244,154165472.0,2108.038330078125,inf,0.2072549313306808,1509355.625,0.089382030069828,2224.2392578125,164.76394041697495
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.0,"['y_lead_1', 'y_lead_2', 'y_lead_3']",1.0,0,3,42,372.8311767578125,3059.973876953125,4.057907040929422,60126544.0,2180.8115234375,inf,0.1979961097240448,18685192.0,0.0783694311976432,2714.438720703125,184.8790066249203
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,1,M,12,1.414285714285714,['y_lead_1'],0.5542372130565049,0,1,42,5010.46923828125,10743.3125,4.60928508406505,27223220.0,1108.6907958984375,inf,0.1716786921024322,398019.96875,0.0454786643385887,1108.6907958984375,159.87925662496127
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.4946342927088887,0,3,42,8415.978515625,15742.1328125,5.389343792106956,397923616.0,3142.72900390625,inf,0.2407487332820892,26926902.0,0.1129368171095848,3811.923583984375,174.28233504109085
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2']",0.9708630193516724,0,2,42,1536.81591796875,4175.67529296875,4.068760292138904,113748480.0,2575.190185546875,inf,0.2187476754188537,22126036.0,0.0923681110143661,3068.84521484375,190.91043812502176
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,2,M,12,0.0,[],0.0,0,0,42,,,,37469736.0,1248.6241455078125,0.1930909901857376,0.1738556176424026,899009.3125,0.0469414517283439,1458.324462890625,0.021764334058389
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,1,M,12,1.65,['y_lead_1'],0.4946342927088887,0,1,42,5688.0166015625,11667.7373046875,4.1099780418444425,27732222.0,1126.6051025390625,inf,0.1735149025917053,404451.28125,0.0462135225534439,1126.6051025390625,155.4708959579002
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,3,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6253066497162061,0,3,42,6169.8408203125,11468.7900390625,3.895278707845137,136758480.0,2142.451416015625,inf,0.2232199609279632,2294565.5,0.0882897153496742,2380.21337890625,157.33546562492847
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2']",0.7086640441291663,0,2,42,4578.953125,8829.9794921875,4.032668959116563,178453664.0,2384.097412109375,inf,0.2176902294158935,20484164.0,0.0855138972401619,2985.38330078125,151.03412441606633
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/tourism_monthly_dataset.tsf,tourism,73,24,M,12,1.1785714285714286,['y_lead_1'],0.6253066497162061,0,1,42,4173.6875,9751.470703125,3.894832707941532,89213144.0,2001.6898193359373,inf,0.2056287229061126,17246556.0,0.0707153975963592,2495.240478515625,170.47304770816118
